source,type,value,malware_family,country,tags,confidence,timestamp,pulse_name
threatfox,domain,sc.runtimeatlas.cc,win.acr_stealer,Domain that is used for botnet Command&control (C&C),ACRStealer,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,ojuritosc.com,unknown_rat,Domain that is used for botnet Command&control (C&C),"ConnectWise,rmm,ScreenConnect",100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,79.124.8.44:443,unknown_rat,ip:port combination that is used for botnet Command&control (C&C),"ConnectWise,rmm,ScreenConnect",75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,45.129.231.1:443,unknown_rat,ip:port combination that is used for botnet Command&control (C&C),"ConnectWise,rmm,ScreenConnect",75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,believedtobeclean.ddns.net,win.remcos,Domain that is used for botnet Command&control (C&C),remcos,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,s4x5yd7i.anodaz.store,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,203.159.90.82:443,unknown_rat,ip:port combination that is used for botnet Command&control (C&C),"ConnectWise,rmm,ScreenConnect",75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,94.141.122.148:443,unknown_rat,ip:port combination that is used for botnet Command&control (C&C),"ConnectWise,rmm,ScreenConnect",75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,178.16.52.66:443,unknown_rat,ip:port combination that is used for botnet Command&control (C&C),"ConnectWise,rmm,ScreenConnect",75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,39.100.89.103:8084,win.vshell,ip:port combination that is used for botnet Command&control (C&C),Vshell,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,8.135.58.72:8084,win.vshell,ip:port combination that is used for botnet Command&control (C&C),Vshell,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,192.187.118.178:8084,win.vshell,ip:port combination that is used for botnet Command&control (C&C),Vshell,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,124.220.94.87:80,win.vshell,ip:port combination that is used for botnet Command&control (C&C),Vshell,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,107.150.25.65:2086,win.vshell,ip:port combination that is used for botnet Command&control (C&C),Vshell,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,xmwofxxy.winxbet.co,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,oxzqss.azmoonzare.online,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,0xln2imp.yekbetiran.com,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,0lq2f3fa.yekbetiran.com,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,rkbvh5p1.parspoker.casino,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,34.92.128.98:80,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),"CobaltStrike,cs-watermark-987654321",100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,47.92.206.63:9999,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),"CobaltStrike,cs-watermark-666666666",100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,103.230.15.38:8080,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),"CobaltStrike,cs-watermark-987654321",100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,pjekei.azmoonzare.online,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,vohgvv.jamjahani.football,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,cbawrwwb.wrfc8.com,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,76.223.67.189:6584,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,13.248.213.45:6584,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,38.47.176.90:8938,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,148.230.76.66:6390,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,72.62.195.74:6473,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,191.44.68.60:6004,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,143.244.143.195:9504,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,ethercdnns.beer,unknown,Domain name that delivers a malware payload,ClickFix,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,url,http://mascard.biz:8768,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,147.93.102.159:4219,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,167.71.217.41:7538,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,185.239.236.212:9321,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,72.60.241.82:8954,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,128.199.189.103:8747,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,143.244.141.221:9432,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,soqtorent.monster,unknown,Domain name that delivers a malware payload,ClickFix,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,ledeuil.monster,unknown,Domain name that delivers a malware payload,ClickFix,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,195.211.191.95:9549,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,180.188.198.176:8938,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,mylovedomen.asia,unknown,Domain name that delivers a malware payload,ClickFix,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,165.227.199.109:5789,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,eaty6go0.anodaz.co,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,195.222.53.130:5200,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,72.62.195.74:6590,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,139.59.137.44:4219,win.remus,ip:port combination that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,3sdhx6qp.pokerbazi.app,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,uknwgsop.red90.casino,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,url,http://zsigmu.shop:7673,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://tryjellie.com:5747,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://thequarterlymethod.com:6584,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://tricshp.shop:4437,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://solvueo.shop:8938,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://socihr.lol:4219,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://sivaph.shop:6390,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://shivlpf.shop:6473,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://sagaraya.vip:6004,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://ropea.top:28313,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://repqst.shop:7688,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://ponzchq.shop:9504,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://pickad.shop:8478,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://padaz.pics:4219,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://organp.shop:7538,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://orderre.shop:4190,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://morkaj.bet:8768,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://moisca.com:8938,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://menomou.shop:7049,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://mandtar.shop:7538,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://mammeap.shop:4219,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://jirensolutions.com:5747,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://iuta.today:8521,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://intem.lat:9592,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://intelvissions.com:5747,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://godsblueprintforyourmarriage.com:5200,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://forehia.shop:4538,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://famwili.shop:9321,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://falcoju.shop:9895,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://diggero.biz:8521,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://demale.shop:8954,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://coox.live:28313,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://contentremixrr.com:6584,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://consuw.shop:8753,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://comples.biz:8768,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://cofaer.shop:8747,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://ciuzdaw.shop:7673,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://cabaretcorporation.com:9432,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://brazpi.shop:3849,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://baxe.pics:48261,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://ayrseu.shop:7673,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://ablackb.shop:5321,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://youngel.biz:8768,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://myrtler.biz:9549,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://manoptimal.com:5789,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,url,http://cofasl.shop:6590,win.remus,URL that is used for botnet Command&control (C&C),Remus,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,151.247.193.18:8443,unknown_rat,ip:port combination that is used for botnet Command&control (C&C),StealeriumStealer,75,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,8.163.59.20:8080,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),CobaltStrike,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,8.163.59.20:80,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),CobaltStrike,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,8.163.59.20:8008,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),CobaltStrike,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,8.163.59.20:443,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),CobaltStrike,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,jxsofena.shartbandi.games,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,154.29.73.187:27615,elf.mirai,ip:port combination that is used for botnet Command&control (C&C),"c2,Mirai",100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,103.190.67.166:84,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),"c2,erebus-v13,nation-state-hunter,t1055,t1105",94,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,175.229.125.81:8443,win.meterpreter,ip:port combination that is used for botnet Command&control (C&C),"c2,erebus-v13,nation-state-hunter,t1055,t1071_001",94,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,linkedlet.com,win.castleloader,Domain name that delivers a malware payload,"CastleLoader,ClickFix",100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,45.198.224.22:80,elf.mirai,ip:port combination that delivery a malware payload,"Mirai,payload-host,rotator",85,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,ip:port,217.154.61.249:80,elf.redtail,ip:port combination that delivery a malware payload,"libredtail-http,Redtail",85,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,sha256_hash,822d5678d27c0da20502968808cfa63ac4e3fdb58620fadfd0c9f4ccfe3a6625,win.quasar_rat,SHA256 hash of a malware sample (payload),"msil,quasar,RAT",100,unknown,Indicator that identifies a malware sample (payload)
threatfox,ip:port,175.245.184.150:8443,win.meterpreter,ip:port combination that is used for botnet Command&control (C&C),"c2,erebus-v13,nation-state-hunter,t1055,t1071_001",94,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,217.60.195.56:61545,win.quasar_rat,ip:port combination that is used for botnet Command&control (C&C),"c2,quasar,RAT",100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,sha256_hash,32a90f26b236643efb6607fc8a02536e1df35c699ac04baee062300401b4df26,win.venom,SHA256 hash of a malware sample (payload),"msil,RAT,venomrat",100,unknown,Indicator that identifies a malware sample (payload)
threatfox,sha256_hash,91ed53ad7977c0fa482c5a58c0590512a621852fd5bc4303e5bf209a1117b30d,unknown,SHA256 hash of a malware sample (payload),"Azalea,Azday1,duckdns,OriginLogger",100,unknown,Indicator that identifies a malware sample (payload)
threatfox,sha256_hash,f800379c8b3b0dbf95d0cc27b27e2ddaf902203d7eae4c4320d6fd8ebd9d4aac,unknown,SHA256 hash of a malware sample (payload),"Azalea,Azday1,duckdns,OriginLogger",100,unknown,Indicator that identifies a malware sample (payload)
threatfox,ip:port,45.9.73.97:3389,win.cobalt_strike,ip:port combination that is used for botnet Command&control (C&C),"c2,erebus-v13,nation-state-hunter,t1055,t1105",96,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,ip:port,185.89.120.225:443,win.meterpreter,ip:port combination that is used for botnet Command&control (C&C),"c2,erebus-v13,nation-state-hunter,t1055,t1071_001",94,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,foreskin.cc,elf.mirai,Domain that is used for botnet Command&control (C&C),katana,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,aaronweintraubwantstobecyberpolice.com,elf.mirai,Domain that is used for botnet Command&control (C&C),katana,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,aaronweintraubfromcogent.com,elf.mirai,Domain that is used for botnet Command&control (C&C),katana,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,ilikecircumcised.com,elf.mirai,Domain that is used for botnet Command&control (C&C),katana,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,plsleavemealone.com,elf.mirai,Domain that is used for botnet Command&control (C&C),katana,100,unknown,Indicator that identifies a botnet command&control server (C&C)
threatfox,domain,rg6u6kf7.pokeray.com,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,yfzhr93v.parsbet90.com,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,q43myq5p.parsbet90.com,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,hremhf.jamjahani2026.football,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
threatfox,domain,nllxfcjp.shartbandi.games,js.clearfake,Domain name that delivers a malware payload,ClearFake,100,unknown,Indicator that identifies a malware distribution server (payload delivery)
